location_name,latitude,longitude,device_number,device_eui,time,measure_name,value
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-21T03:34:44Z,mc_pm2_5,5.123
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-21T03:26:42Z,mc_pm2_5,2.691
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-21T02:56:42Z,mc_pm2_5,5.283
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-21T02:34:44Z,mc_pm2_5,2.165
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-21T02:26:42Z,mc_pm2_5,6.383
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-21T02:04:44Z,mc_pm2_5,6.325
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-21T01:56:56Z,mc_pm2_5,10.145
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-21T01:34:44Z,mc_pm2_5,1.577
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-21T01:26:42Z,mc_pm2_5,6.804
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-21T01:23:18Z,mc_pm2_5,1.878
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-21T01:04:44Z,mc_pm2_5,1.878
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-21T00:56:42Z,mc_pm2_5,3.191
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-21T00:56:28Z,mc_pm2_5,3.085
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-21T00:34:44Z,mc_pm2_5,2.661
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-21T00:26:42Z,mc_pm2_5,3.085
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-20T23:56:42Z,mc_pm2_5,8.128
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-20T23:34:44Z,mc_pm2_5,2.524
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-20T23:26:49Z,mc_pm2_5,11.564
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-20T23:04:44Z,mc_pm2_5,1.689
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-20T22:56:42Z,mc_pm2_5,5.321
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-20T22:34:44Z,mc_pm2_5,2.838
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-20T22:26:42Z,mc_pm2_5,2.915
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-20T22:04:44Z,mc_pm2_5,2.501
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-20T22:04:01Z,mc_pm2_5,1.944
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-20T21:56:42Z,mc_pm2_5,3.049
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-20T21:40:30Z,mc_pm2_5,4.394
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-20T21:34:44Z,mc_pm2_5,1.944
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-20T21:26:49Z,mc_pm2_5,4.394
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-20T21:04:44Z,mc_pm2_5,1.705
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-20T20:56:42Z,mc_pm2_5,4.044
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-20T20:34:44Z,mc_pm2_5,1.801
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-20T20:26:42Z,mc_pm2_5,2.341
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-20T20:04:45Z,mc_pm2_5,1.69
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-20T19:56:49Z,mc_pm2_5,2.474
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-20T19:34:45Z,mc_pm2_5,1.689
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-20T19:26:56Z,mc_pm2_5,1.784
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-20T19:04:45Z,mc_pm2_5,1.893
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-20T18:56:42Z,mc_pm2_5,3.421
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-20T18:43:14Z,mc_pm2_5,1.563
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-20T18:34:45Z,mc_pm2_5,1.563
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-20T18:26:42Z,mc_pm2_5,3.852
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-20T18:11:30Z,mc_pm2_5,1.741
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-20T18:04:45Z,mc_pm2_5,4.268
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-20T17:56:49Z,mc_pm2_5,1.741
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-20T17:34:45Z,mc_pm2_5,4.641
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-20T17:26:56Z,mc_pm2_5,4.116
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-20T17:04:45Z,mc_pm2_5,2.271
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-20T16:56:42Z,mc_pm2_5,3.418
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-20T16:34:45Z,mc_pm2_5,1.839
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-20T16:26:43Z,mc_pm2_5,3.119
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-20T16:04:45Z,mc_pm2_5,0.755
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-20T15:56:49Z,mc_pm2_5,3.423
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-20T15:34:45Z,mc_pm2_5,1.882
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-20T15:26:49Z,mc_pm2_5,9.412
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-20T15:15:27Z,mc_pm2_5,4.888
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-20T15:04:45Z,mc_pm2_5,4.888
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-20T14:58:06Z,mc_pm2_5,6.79
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-20T14:56:54Z,mc_pm2_5,6.79
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-20T14:34:45Z,mc_pm2_5,2.637
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-20T14:26:43Z,mc_pm2_5,6.384
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-20T14:04:45Z,mc_pm2_5,4.307
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-20T13:56:43Z,mc_pm2_5,2.694
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-20T13:34:45Z,mc_pm2_5,2.851
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-20T13:26:43Z,mc_pm2_5,4.354
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-20T13:04:45Z,mc_pm2_5,1.545
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-20T12:56:50Z,mc_pm2_5,5.972
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-20T12:34:45Z,mc_pm2_5,4.841
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-20T12:26:43Z,mc_pm2_5,4.997
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-20T12:04:45Z,mc_pm2_5,3.611
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-20T11:56:50Z,mc_pm2_5,4.191
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-20T11:45:40Z,mc_pm2_5,3.689
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-20T11:35:13Z,mc_pm2_5,4.106
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-20T11:34:46Z,mc_pm2_5,3.689
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-20T11:26:50Z,mc_pm2_5,4.106
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-20T11:04:46Z,mc_pm2_5,1.306
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-20T10:56:50Z,mc_pm2_5,2.474
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-20T10:34:46Z,mc_pm2_5,1.61
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-20T10:26:50Z,mc_pm2_5,3.45
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-20T10:04:46Z,mc_pm2_5,3.227
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-20T09:56:50Z,mc_pm2_5,3.212
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-20T09:34:53Z,mc_pm2_5,3.005
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-20T09:04:54Z,mc_pm2_5,3.586
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-20T08:56:43Z,mc_pm2_5,15.515
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-20T08:34:55Z,mc_pm2_5,5.041
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-20T08:27:52Z,mc_pm2_5,12.913
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-20T08:26:43Z,mc_pm2_5,12.913
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-20T08:22:38Z,mc_pm2_5,11.393
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-20T08:21:36Z,mc_pm2_5,11.393
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-20T08:04:46Z,mc_pm2_5,11.393
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-20T07:34:46Z,mc_pm2_5,8.253
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-20T07:26:43Z,mc_pm2_5,12.27
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-20T07:04:46Z,mc_pm2_5,12.501
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-20T06:34:46Z,mc_pm2_5,14.945
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-20T06:26:43Z,mc_pm2_5,12.832
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-20T05:34:46Z,mc_pm2_5,9.763
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-20T05:26:43Z,mc_pm2_5,7.685
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-20T05:23:53Z,mc_pm2_5,9.444
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-20T05:09:25Z,mc_pm2_5,9.174
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-20T05:04:46Z,mc_pm2_5,9.174
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-20T04:56:50Z,mc_pm2_5,9.444
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-20T04:34:57Z,mc_pm2_5,8.668
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-20T04:26:43Z,mc_pm2_5,5.63
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-20T04:04:46Z,mc_pm2_5,4.792
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-20T03:56:43Z,mc_pm2_5,8.069
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-20T03:34:46Z,mc_pm2_5,3.215
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-20T03:26:43Z,mc_pm2_5,2.428
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-20T03:04:46Z,mc_pm2_5,4.757
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-20T02:56:43Z,mc_pm2_5,5.521
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-20T02:34:46Z,mc_pm2_5,2.682
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-20T02:26:50Z,mc_pm2_5,3.395
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-20T02:21:10Z,mc_pm2_5,2.083
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-20T02:04:46Z,mc_pm2_5,1.821
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-20T01:56:50Z,mc_pm2_5,2.083
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-20T01:47:24Z,mc_pm2_5,2.034
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-20T01:34:46Z,mc_pm2_5,2.034
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-20T01:26:43Z,mc_pm2_5,2.728
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-20T01:04:46Z,mc_pm2_5,1.572
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-20T00:34:46Z,mc_pm2_5,2.225
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-20T00:26:50Z,mc_pm2_5,4.719
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-20T00:04:46Z,mc_pm2_5,2.272
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-19T23:56:43Z,mc_pm2_5,2.274
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-19T23:34:46Z,mc_pm2_5,2.344
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-19T23:26:43Z,mc_pm2_5,3.049
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-19T23:04:47Z,mc_pm2_5,4.695
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-19T23:00:32Z,mc_pm2_5,2.74
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-19T22:56:43Z,mc_pm2_5,2.74
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-19T22:42:09Z,mc_pm2_5,2.557
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-19T22:34:47Z,mc_pm2_5,2.557
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-19T22:26:43Z,mc_pm2_5,3.315
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-19T22:04:47Z,mc_pm2_5,2.355
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-19T21:56:43Z,mc_pm2_5,2.619
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-19T21:34:47Z,mc_pm2_5,3.245
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-19T21:26:50Z,mc_pm2_5,6.318
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-19T21:04:47Z,mc_pm2_5,1.654
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-19T20:56:43Z,mc_pm2_5,7.074
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-19T20:34:47Z,mc_pm2_5,4.956
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-19T20:26:50Z,mc_pm2_5,4.418
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-19T20:04:47Z,mc_pm2_5,2.752
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-19T19:56:43Z,mc_pm2_5,1.831
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-19T19:39:43Z,mc_pm2_5,2.982
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-19T19:34:47Z,mc_pm2_5,5.179
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-19T19:33:22Z,mc_pm2_5,1.254
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-19T19:26:43Z,mc_pm2_5,2.982
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-19T19:04:47Z,mc_pm2_5,1.254
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-19T18:56:50Z,mc_pm2_5,4.528
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-19T18:26:43Z,mc_pm2_5,0.961
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-19T18:04:47Z,mc_pm2_5,1.175
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-19T17:56:43Z,mc_pm2_5,2.913
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-19T17:34:47Z,mc_pm2_5,2.855
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-19T17:26:43Z,mc_pm2_5,3.167
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-19T17:04:47Z,mc_pm2_5,3.825
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-19T16:56:50Z,mc_pm2_5,2.13
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-19T16:34:47Z,mc_pm2_5,1.71
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-19T16:26:43Z,mc_pm2_5,0.79
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-19T16:25:04Z,mc_pm2_5,0.885
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-19T16:08:32Z,mc_pm2_5,1.092
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-19T16:04:47Z,mc_pm2_5,1.092
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-19T15:56:50Z,mc_pm2_5,0.885
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-19T15:34:47Z,mc_pm2_5,0.544
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-19T15:26:43Z,mc_pm2_5,2.114
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-19T15:04:47Z,mc_pm2_5,1.111
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-19T14:56:43Z,mc_pm2_5,1.438
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-19T14:34:47Z,mc_pm2_5,1.625
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-19T14:26:43Z,mc_pm2_5,1.786
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-19T14:04:47Z,mc_pm2_5,1.512
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-19T13:34:47Z,mc_pm2_5,1.5
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-19T13:26:51Z,mc_pm2_5,0.652
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-19T13:04:48Z,mc_pm2_5,1.024
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-19T13:00:48Z,mc_pm2_5,0.854
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-19T12:58:07Z,mc_pm2_5,2.531
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-19T12:56:44Z,mc_pm2_5,0.854
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-19T12:34:48Z,mc_pm2_5,2.531
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-19T12:26:44Z,mc_pm2_5,1.183
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-19T11:56:44Z,mc_pm2_5,1.147
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-19T11:34:48Z,mc_pm2_5,1.399
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-19T11:26:44Z,mc_pm2_5,3.965
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-19T11:04:48Z,mc_pm2_5,2.793
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-19T10:56:51Z,mc_pm2_5,3.163
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-19T10:34:48Z,mc_pm2_5,1.608
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-19T10:26:44Z,mc_pm2_5,4.889
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-19T10:04:48Z,mc_pm2_5,3.079
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-19T09:56:51Z,mc_pm2_5,2.018
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-19T09:53:58Z,mc_pm2_5,1.125
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-19T09:41:59Z,mc_pm2_5,4.953
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-19T09:34:48Z,mc_pm2_5,1.125
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-19T09:26:58Z,mc_pm2_5,4.953
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-19T09:04:48Z,mc_pm2_5,2.535
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-19T08:56:58Z,mc_pm2_5,3.18
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-19T08:34:48Z,mc_pm2_5,6.232
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-19T08:26:44Z,mc_pm2_5,6.465
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-19T08:04:48Z,mc_pm2_5,2.808
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-19T07:56:44Z,mc_pm2_5,5.319
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-19T07:26:44Z,mc_pm2_5,5.462
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-19T07:04:48Z,mc_pm2_5,4.866
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-19T06:56:51Z,mc_pm2_5,6.487
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-19T06:40:29Z,mc_pm2_5,4.584
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-19T06:34:48Z,mc_pm2_5,4.584
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-19T06:26:44Z,mc_pm2_5,5.425
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-19T06:16:24Z,mc_pm2_5,5.685
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-19T06:04:48Z,mc_pm2_5,3.899
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-19T05:56:51Z,mc_pm2_5,5.685
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-19T05:34:48Z,mc_pm2_5,4.316
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-19T05:26:58Z,mc_pm2_5,5.979
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-19T05:04:48Z,mc_pm2_5,4.582
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-19T04:56:44Z,mc_pm2_5,4.947
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-19T04:34:48Z,mc_pm2_5,6.223
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-19T04:26:51Z,mc_pm2_5,4.686
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-19T04:04:48Z,mc_pm2_5,3.621
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-19T03:56:44Z,mc_pm2_5,7.452
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-19T03:35:54Z,mc_pm2_5,5.304
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-19T03:34:48Z,mc_pm2_5,5.304
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-19T03:26:44Z,mc_pm2_5,13.965
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-19T03:04:48Z,mc_pm2_5,6.734
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-19T02:49:38Z,mc_pm2_5,24.882
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-19T02:34:48Z,mc_pm2_5,9.621
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-19T02:26:51Z,mc_pm2_5,24.882
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2025-05-19T02:04:49Z,mc_pm2_5,21.552
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2025-05-19T01:56:44Z,mc_pm2_5,17.894
