station_icao,datetime_utc,year,month,day,hour,temp_x10,dew_x10,slp_x10,wind_dir,wind_spd_x10,sky_cov,prec1h_x10,prec6h_x10
KBKL,2024-12-19T13:00:00Z,2024,12,19,13,28,-39,10273,340,36,-9999,0,-9999
KBKL,2024-12-19T14:00:00Z,2024,12,19,14,28,-39,10276,350,26,-9999,0,-9999
KBKL,2024-12-19T15:00:00Z,2024,12,19,15,28,-33,10276,10,26,-9999,0,-9999
KBKL,2024-12-19T16:00:00Z,2024,12,19,16,28,-39,10279,20,15,-9999,0,-9999
KBKL,2024-12-19T17:00:00Z,2024,12,19,17,28,-39,10271,250,21,-9999,0,-9999
KBKL,2024-12-19T18:00:00Z,2024,12,19,18,28,-33,10260,270,21,-9999,0,-9999
KBKL,2024-12-19T19:00:00Z,2024,12,19,19,33,-39,10260,300,21,-9999,0,-9999
KBKL,2024-12-19T20:00:00Z,2024,12,19,20,28,-39,10253,330,15,-9999,0,-9999
KBKL,2024-12-19T21:00:00Z,2024,12,19,21,28,-44,10251,350,15,-9999,0,-9999
KBKL,2024-12-19T22:00:00Z,2024,12,19,22,28,-33,10237,60,31,-9999,0,-9999
KBKL,2024-12-19T23:00:00Z,2024,12,19,23,33,-33,10241,0,0,-9999,0,-9999
KBKL,2024-12-20T00:00:00Z,2024,12,20,0,28,-33,10241,120,26,-9999,0,-9999
KBKL,2024-12-20T01:00:00Z,2024,12,20,1,28,-33,10234,130,41,-9999,0,-9999
KBKL,2024-12-20T02:00:00Z,2024,12,20,2,28,-33,10227,130,31,-9999,0,-9999
KBKL,2024-12-20T03:00:00Z,2024,12,20,3,28,-28,10220,130,41,-9999,0,-9999
KBKL,2024-12-20T04:00:00Z,2024,12,20,4,28,-33,10211,130,31,-9999,0,-9999
KBKL,2024-12-20T05:00:00Z,2024,12,20,5,28,-28,10203,130,26,-9999,0,-9999
KBKL,2024-12-20T06:00:00Z,2024,12,20,6,28,-33,10194,140,31,-9999,0,-9999
KBKL,2024-12-20T07:00:00Z,2024,12,20,7,28,-28,10186,140,36,-9999,0,-9999
KBKL,2024-12-20T08:00:00Z,2024,12,20,8,28,-28,10182,140,21,-9999,-1,-9999
KBKL,2024-12-20T09:00:00Z,2024,12,20,9,22,-22,10173,130,26,-9999,-1,-9999
KBKL,2024-12-20T10:00:00Z,2024,12,20,10,17,-17,10166,120,26,-9999,-1,-9999
KBKL,2024-12-20T11:00:00Z,2024,12,20,11,22,-22,-9999,130,31,-9999,-1,-9999
KBKL,2024-12-20T12:00:00Z,2024,12,20,12,22,-22,10156,120,36,-9999,0,-1
KBKL,2024-12-20T13:00:00Z,2024,12,20,13,22,-22,10155,130,46,-9999,0,-9999
KBKL,2024-12-20T14:00:00Z,2024,12,20,14,22,-17,10154,140,41,-9999,-1,-9999
KBKL,2024-12-20T15:00:00Z,2024,12,20,15,28,-11,10155,0,0,-9999,0,-9999
KBKL,2024-12-20T16:00:00Z,2024,12,20,16,28,-11,10156,110,21,-9999,0,-9999
KBKL,2024-12-20T17:00:00Z,2024,12,20,17,28,-11,10153,30,15,-9999,-1,-9999
KBKL,2024-12-20T18:00:00Z,2024,12,20,18,28,0,10150,30,31,-9999,3,3
KBKL,2024-12-20T19:00:00Z,2024,12,20,19,33,0,10151,30,36,-9999,-1,-9999
KBKL,2024-12-20T20:00:00Z,2024,12,20,20,33,-6,10154,30,51,-9999,0,-9999
KBKL,2024-12-20T21:00:00Z,2024,12,20,21,33,-6,10164,30,46,-9999,0,-9999
KBKL,2024-12-20T22:00:00Z,2024,12,20,22,33,-6,-9999,30,82,-9999,-1,-9999
KBKL,2024-12-20T23:00:00Z,2024,12,20,23,28,-11,10185,10,93,-9999,-1,-9999
KBKL,2024-12-21T00:00:00Z,2024,12,21,0,22,-11,10198,10,98,-9999,-1,-1
KBKL,2024-12-21T01:00:00Z,2024,12,21,1,22,-17,10206,10,88,-9999,-1,-9999
KBKL,2024-12-21T02:00:00Z,2024,12,21,2,17,-28,10213,360,88,-9999,-1,-9999
KBKL,2024-12-21T03:00:00Z,2024,12,21,3,17,-44,10221,10,88,-9999,0,-9999
KBKL,2024-12-21T04:00:00Z,2024,12,21,4,11,-44,10225,360,98,-9999,-1,-9999
KBKL,2024-12-21T05:00:00Z,2024,12,21,5,6,-44,10228,360,82,-9999,-1,-9999
KBKL,2024-12-21T06:00:00Z,2024,12,21,6,6,-50,10229,340,82,-9999,-1,-1
KBKL,2024-12-21T07:00:00Z,2024,12,21,7,0,-50,10232,340,82,-9999,-1,-9999
KBKL,2024-12-21T08:00:00Z,2024,12,21,8,0,-50,10238,340,77,-9999,-1,-9999
KBKL,2024-12-21T09:00:00Z,2024,12,21,9,-6,-61,10244,330,98,-9999,0,-9999
KBKL,2024-12-21T10:00:00Z,2024,12,21,10,-6,-67,10249,320,113,-9999,0,-9999
KBKL,2024-12-21T11:00:00Z,2024,12,21,11,-11,-78,10256,320,103,-9999,0,-9999
KBKL,2024-12-21T12:00:00Z,2024,12,21,12,-17,-78,10263,320,98,-9999,-1,-1
KBKL,2024-12-21T13:00:00Z,2024,12,21,13,-17,-78,10269,330,93,-9999,-1,-9999
KBKL,2024-12-21T14:00:00Z,2024,12,21,14,-17,-89,-9999,340,98,-9999,-1,-9999
KBKL,2024-12-21T15:00:00Z,2024,12,21,15,-22,-83,10286,320,98,-9999,0,-9999
KBKL,2024-12-21T16:00:00Z,2024,12,21,16,-17,-94,10289,320,82,-9999,0,-9999
KBKL,2024-12-21T17:00:00Z,2024,12,21,17,-17,-89,10286,340,88,-9999,-1,-9999
KBKL,2024-12-21T18:00:00Z,2024,12,21,18,-22,-89,10284,310,77,-9999,-1,-1
KBKL,2024-12-21T19:00:00Z,2024,12,21,19,-22,-89,-9999,300,67,-9999,-1,-9999
KBKL,2024-12-21T20:00:00Z,2024,12,21,20,-22,-83,10286,270,77,-9999,-1,-9999
KBKL,2024-12-21T21:00:00Z,2024,12,21,21,-22,-89,10290,320,57,-9999,-1,-9999
KBKL,2024-12-21T22:00:00Z,2024,12,21,22,-22,-106,10293,280,62,-9999,-1,-9999
KBKL,2024-12-21T23:00:00Z,2024,12,21,23,-22,-94,10293,330,67,-9999,-1,-9999
KBKL,2024-12-22T00:00:00Z,2024,12,22,0,-22,-94,10294,330,57,-9999,-1,-1
KBKL,2024-12-22T01:00:00Z,2024,12,22,1,-28,-89,10298,350,67,-9999,-1,-9999
KBKL,2024-12-22T02:00:00Z,2024,12,22,2,-22,-89,10303,360,72,-9999,-1,-9999
KBKL,2024-12-22T03:00:00Z,2024,12,22,3,-28,-94,10305,340,62,-9999,-1,-9999
KBKL,2024-12-22T04:00:00Z,2024,12,22,4,-33,-106,10305,330,67,-9999,0,-9999
KBKL,2024-12-22T05:00:00Z,2024,12,22,5,-39,-117,10309,340,57,-9999,0,-9999
KBKL,2024-12-22T06:00:00Z,2024,12,22,6,-39,-122,10307,340,31,-9999,0,-1
KBKL,2024-12-22T07:00:00Z,2024,12,22,7,-39,-122,10308,350,26,-9999,0,-9999
KBKL,2024-12-22T08:00:00Z,2024,12,22,8,-39,-128,10315,0,0,-9999,0,-9999
KBKL,2024-12-22T09:00:00Z,2024,12,22,9,-39,-122,10319,270,41,-9999,0,-9999
KBKL,2024-12-22T10:00:00Z,2024,12,22,10,-39,-128,10320,280,31,-9999,0,-9999
KBKL,2024-12-22T11:00:00Z,2024,12,22,11,-33,-106,10325,280,46,-9999,-1,-9999
KBKL,2024-12-22T12:00:00Z,2024,12,22,12,-33,-117,10331,310,36,-9999,-1,-1
KBKL,2024-12-22T13:00:00Z,2024,12,22,13,-33,-128,10334,330,15,-9999,0,-9999
KBKL,2024-12-22T14:00:00Z,2024,12,22,14,-33,-117,10337,250,31,-9999,0,-9999
KBKL,2024-12-22T15:00:00Z,2024,12,22,15,-33,-111,10342,210,31,-9999,0,-9999
KBKL,2024-12-22T16:00:00Z,2024,12,22,16,-28,-111,10346,220,31,-9999,0,-9999
KBKL,2024-12-22T17:00:00Z,2024,12,22,17,-22,-106,10338,230,21,-9999,-1,-9999
KBKL,2024-12-22T18:00:00Z,2024,12,22,18,-28,-106,10330,0,0,-9999,-1,-1
KBKL,2024-12-22T19:00:00Z,2024,12,22,19,-22,-117,10324,0,0,2,0,-9999
KBKL,2024-12-22T20:00:00Z,2024,12,22,20,-17,-111,10322,300,15,4,0,-9999
KBKL,2024-12-22T21:00:00Z,2024,12,22,21,-17,-106,10323,0,0,2,0,-9999
KBKL,2024-12-22T22:00:00Z,2024,12,22,22,-22,-100,10324,60,26,0,0,-9999
KBKL,2024-12-22T23:00:00Z,2024,12,22,23,-22,-106,10329,0,0,0,0,-9999
KBKL,2024-12-23T00:00:00Z,2024,12,23,0,-28,-117,10333,0,0,0,0,-9999
KBKL,2024-12-23T01:00:00Z,2024,12,23,1,-28,-111,10329,150,31,-9999,0,-9999
KBKL,2024-12-23T02:00:00Z,2024,12,23,2,-28,-117,10329,150,31,-9999,0,-9999
KBKL,2024-12-23T03:00:00Z,2024,12,23,3,-33,-111,10324,140,41,-9999,0,-9999
KBKL,2024-12-23T04:00:00Z,2024,12,23,4,-39,-111,10319,150,26,0,0,-9999
KBKL,2024-12-23T05:00:00Z,2024,12,23,5,-44,-117,10323,150,36,4,0,-9999
KBKL,2024-12-23T06:00:00Z,2024,12,23,6,-44,-111,10309,150,46,-9999,0,-9999
KBKL,2024-12-23T07:00:00Z,2024,12,23,7,-39,-111,10300,160,51,-9999,0,-9999
KBKL,2024-12-23T08:00:00Z,2024,12,23,8,-44,-111,10312,160,51,0,0,-9999
KBKL,2024-12-23T09:00:00Z,2024,12,23,9,-44,-111,10300,160,57,0,0,-9999
KBKL,2024-12-23T10:00:00Z,2024,12,23,10,-44,-111,10295,160,72,0,0,-9999
KBKL,2024-12-23T11:00:00Z,2024,12,23,11,-39,-111,10291,150,88,-9999,0,-9999
KBKL,2024-12-23T12:00:00Z,2024,12,23,12,-33,-111,10284,150,82,0,0,-9999
KBKL,2024-12-23T13:00:00Z,2024,12,23,13,-33,-106,10281,150,82,-9999,0,-9999
KBKL,2024-12-23T14:00:00Z,2024,12,23,14,-22,-106,10281,150,98,4,0,-9999
KBKL,2024-12-23T15:00:00Z,2024,12,23,15,-11,-100,10278,150,93,0,0,-9999
KBKL,2024-12-23T16:00:00Z,2024,12,23,16,6,-94,10270,150,88,0,0,-9999
KBKL,2024-12-23T17:00:00Z,2024,12,23,17,28,-89,10253,160,82,0,0,-9999
KBKL,2024-12-23T18:00:00Z,2024,12,23,18,44,-83,10236,150,72,0,0,-9999
KBKL,2024-12-23T19:00:00Z,2024,12,23,19,50,-78,10219,160,93,-9999,0,-9999
KBKL,2024-12-23T20:00:00Z,2024,12,23,20,61,-72,10216,170,88,-9999,0,-9999
KBKL,2024-12-23T21:00:00Z,2024,12,23,21,61,-67,10220,170,51,-9999,0,-9999
KBKL,2024-12-23T22:00:00Z,2024,12,23,22,61,-56,10212,160,62,-9999,0,-9999
KBKL,2024-12-23T23:00:00Z,2024,12,23,23,61,-50,10207,160,67,-9999,-1,-9999
KBKL,2024-12-24T00:00:00Z,2024,12,24,0,67,-39,10212,180,51,-9999,-1,-1
KBKL,2024-12-24T01:00:00Z,2024,12,24,1,50,-11,10217,180,51,-9999,5,-9999
KBKL,2024-12-24T02:00:00Z,2024,12,24,2,50,-11,10219,200,62,-9999,-1,-9999
KBKL,2024-12-24T03:00:00Z,2024,12,24,3,44,0,10224,220,67,-9999,8,-9999
KBKL,2024-12-24T04:00:00Z,2024,12,24,4,44,6,10221,190,41,-9999,8,-9999
KBKL,2024-12-24T05:00:00Z,2024,12,24,5,44,11,10219,190,41,-9999,-1,-9999
KBKL,2024-12-24T06:00:00Z,2024,12,24,6,50,11,-9999,190,57,-9999,-1,20
KBKL,2024-12-24T07:00:00Z,2024,12,24,7,56,11,10215,220,62,-9999,0,-9999
KBKL,2024-12-24T08:00:00Z,2024,12,24,8,50,11,10221,230,46,-9999,0,-9999
KBKL,2024-12-24T09:00:00Z,2024,12,24,9,50,11,10226,260,72,-9999,0,-9999
KBKL,2024-12-24T10:00:00Z,2024,12,24,10,39,22,10231,250,46,-9999,0,-9999
KBKL,2024-12-24T11:00:00Z,2024,12,24,11,39,17,10237,250,46,-9999,0,-9999
KBKL,2024-12-24T12:00:00Z,2024,12,24,12,39,17,10242,260,46,-9999,0,-9999
KBKL,2024-12-24T13:00:00Z,2024,12,24,13,39,11,10247,260,36,-9999,0,-9999
KBKL,2024-12-24T14:00:00Z,2024,12,24,14,39,11,10254,270,36,-9999,0,-9999
KBKL,2024-12-24T15:00:00Z,2024,12,24,15,39,17,10261,270,31,-9999,0,-9999
KBKL,2024-12-24T16:00:00Z,2024,12,24,16,39,11,10265,320,36,-9999,0,-9999
KBKL,2024-12-24T17:00:00Z,2024,12,24,17,39,11,10263,340,31,-9999,0,-9999
KBKL,2024-12-24T18:00:00Z,2024,12,24,18,39,6,10258,330,36,-9999,0,-9999
KBKL,2024-12-24T19:00:00Z,2024,12,24,19,39,6,10256,330,31,-9999,0,-9999
KBKL,2024-12-24T20:00:00Z,2024,12,24,20,39,6,10259,320,15,-9999,0,-9999
KBKL,2024-12-24T21:00:00Z,2024,12,24,21,39,0,10267,330,26,-9999,0,-9999
KBKL,2024-12-24T22:00:00Z,2024,12,24,22,33,0,10270,320,26,-9999,0,-9999
KBKL,2024-12-24T23:00:00Z,2024,12,24,23,33,0,10270,10,21,-9999,0,-9999
KBKL,2024-12-25T00:00:00Z,2024,12,25,0,28,0,10273,40,26,-9999,0,-9999
KBKL,2024-12-25T01:00:00Z,2024,12,25,1,33,0,10277,0,0,-9999,0,-9999
KBKL,2024-12-25T02:00:00Z,2024,12,25,2,33,0,10277,0,0,-9999,0,-9999
KBKL,2024-12-25T03:00:00Z,2024,12,25,3,22,0,10279,250,15,-9999,0,-9999
KBKL,2024-12-25T04:00:00Z,2024,12,25,4,28,6,10278,0,0,-9999,0,-9999
KBKL,2024-12-25T05:00:00Z,2024,12,25,5,33,6,10274,0,0,-9999,0,-9999
KBKL,2024-12-25T06:00:00Z,2024,12,25,6,28,6,10272,0,0,-9999,0,-9999
KBKL,2024-12-25T07:00:00Z,2024,12,25,7,28,6,10273,0,0,-9999,0,-9999
KBKL,2024-12-25T08:00:00Z,2024,12,25,8,33,6,10278,0,0,-9999,0,-9999
KBKL,2024-12-25T09:00:00Z,2024,12,25,9,33,0,10276,170,15,-9999,0,-9999
KBKL,2024-12-25T10:00:00Z,2024,12,25,10,22,-6,10277,220,15,-9999,0,-9999
KBKL,2024-12-25T11:00:00Z,2024,12,25,11,28,-11,10280,0,0,-9999,0,-9999
KBKL,2024-12-25T12:00:00Z,2024,12,25,12,28,-17,10283,0,0,-9999,0,-9999
KBKL,2024-12-25T13:00:00Z,2024,12,25,13,28,-11,10285,0,0,-9999,0,-9999
KBKL,2024-12-25T14:00:00Z,2024,12,25,14,39,-11,10286,0,0,-9999,0,-9999
KBKL,2024-12-25T15:00:00Z,2024,12,25,15,39,-11,10290,170,21,-9999,0,-9999
KBKL,2024-12-25T16:00:00Z,2024,12,25,16,44,-17,10288,120,21,-9999,0,-9999
KBKL,2024-12-25T17:00:00Z,2024,12,25,17,50,-22,10284,110,15,-9999,0,-9999
KBKL,2024-12-25T18:00:00Z,2024,12,25,18,44,-6,10277,360,15,-9999,0,-9999
KBKL,2024-12-25T19:00:00Z,2024,12,25,19,44,-11,10274,30,21,-9999,0,-9999
KBKL,2024-12-25T20:00:00Z,2024,12,25,20,56,-22,10270,140,21,-9999,0,-9999
KBKL,2024-12-25T21:00:00Z,2024,12,25,21,56,-17,10267,110,21,-9999,0,-9999
KBKL,2024-12-25T22:00:00Z,2024,12,25,22,56,-17,10268,130,21,-9999,0,-9999
KBKL,2024-12-25T23:00:00Z,2024,12,25,23,56,-17,10271,70,15,-9999,0,-9999
KBKL,2024-12-26T00:00:00Z,2024,12,26,0,50,-11,10272,60,15,-9999,0,-9999
KBKL,2024-12-26T01:00:00Z,2024,12,26,1,50,-11,10273,80,21,-9999,0,-9999
KBKL,2024-12-26T02:00:00Z,2024,12,26,2,50,-11,10274,100,26,-9999,0,-9999
KBKL,2024-12-26T03:00:00Z,2024,12,26,3,50,-11,10275,100,15,-9999,0,-9999
KBKL,2024-12-26T04:00:00Z,2024,12,26,4,50,-11,10272,120,15,-9999,0,-9999
KBKL,2024-12-26T05:00:00Z,2024,12,26,5,50,-11,10269,120,21,-9999,0,-9999
KBKL,2024-12-26T06:00:00Z,2024,12,26,6,50,-11,10265,130,36,-9999,0,-9999
KBKL,2024-12-26T07:00:00Z,2024,12,26,7,50,-17,10265,140,41,-9999,0,-9999
KBKL,2024-12-26T08:00:00Z,2024,12,26,8,50,-17,10272,140,36,-9999,0,-9999
KBKL,2024-12-26T09:00:00Z,2024,12,26,9,50,-11,10272,140,36,-9999,0,-9999
KBKL,2024-12-26T10:00:00Z,2024,12,26,10,50,-11,10275,110,21,-9999,0,-9999
KBKL,2024-12-26T11:00:00Z,2024,12,26,11,50,-11,10281,120,15,-9999,0,-9999
KBKL,2024-12-26T12:00:00Z,2024,12,26,12,56,-6,10284,140,15,-9999,0,-9999
KBKL,2024-12-26T13:00:00Z,2024,12,26,13,56,-6,10282,130,41,-9999,0,-9999
KBKL,2024-12-26T14:00:00Z,2024,12,26,14,56,-6,10283,140,41,-9999,0,-9999
KBKL,2024-12-26T15:00:00Z,2024,12,26,15,67,0,10282,140,46,0,0,-9999
KBKL,2024-12-26T16:00:00Z,2024,12,26,16,72,6,10281,150,46,-9999,0,-9999
KBKL,2024-12-26T17:00:00Z,2024,12,26,17,78,11,10271,130,41,-9999,0,-9999
KBKL,2024-12-26T18:00:00Z,2024,12,26,18,83,11,10265,130,41,-9999,0,-9999
KBKL,2024-12-26T19:00:00Z,2024,12,26,19,89,17,10261,140,31,-9999,0,-9999
KBKL,2024-12-26T20:00:00Z,2024,12,26,20,89,17,10258,110,31,-9999,0,-9999
KBKL,2024-12-26T21:00:00Z,2024,12,26,21,89,17,10257,120,36,-9999,0,-9999
KBKL,2024-12-26T22:00:00Z,2024,12,26,22,89,17,10259,130,15,-9999,0,-9999
KBKL,2024-12-26T23:00:00Z,2024,12,26,23,83,17,10256,100,21,-9999,0,-9999
KBKL,2024-12-27T00:00:00Z,2024,12,27,0,83,17,10257,90,31,-9999,0,-9999
KBKL,2024-12-27T01:00:00Z,2024,12,27,1,83,17,10258,110,31,-9999,0,-9999
KBKL,2024-12-27T02:00:00Z,2024,12,27,2,83,11,10251,110,31,-9999,0,-9999
KBKL,2024-12-27T03:00:00Z,2024,12,27,3,83,11,10244,120,46,-9999,0,-9999
KBKL,2024-12-27T04:00:00Z,2024,12,27,4,78,11,10243,130,31,-9999,0,-9999
KBKL,2024-12-27T05:00:00Z,2024,12,27,5,72,6,10237,130,36,0,0,-9999
KBKL,2024-12-27T06:00:00Z,2024,12,27,6,67,0,10241,140,21,0,0,-9999
KBKL,2024-12-27T07:00:00Z,2024,12,27,7,56,0,10241,0,0,0,0,-9999
KBKL,2024-12-27T08:00:00Z,2024,12,27,8,56,0,10244,0,0,0,0,-9999
KBKL,2024-12-27T09:00:00Z,2024,12,27,9,50,0,10239,70,31,0,0,-9999
KBKL,2024-12-27T10:00:00Z,2024,12,27,10,50,0,10234,70,26,0,0,-9999
KBKL,2024-12-27T11:00:00Z,2024,12,27,11,56,0,10235,0,0,4,0,-9999
KBKL,2024-12-27T12:00:00Z,2024,12,27,12,61,-6,10232,130,36,0,0,-9999
KBKL,2024-12-27T13:00:00Z,2024,12,27,13,67,-6,10222,140,62,0,0,-9999
KBKL,2024-12-27T14:00:00Z,2024,12,27,14,67,0,10222,150,46,0,0,-9999
KBKL,2024-12-27T15:00:00Z,2024,12,27,15,72,0,10216,160,57,0,0,-9999
KBKL,2024-12-27T16:00:00Z,2024,12,27,16,94,11,10201,140,57,0,0,-9999
KBKL,2024-12-27T17:00:00Z,2024,12,27,17,106,17,10202,170,57,0,0,-9999
KBKL,2024-12-27T18:00:00Z,2024,12,27,18,111,17,10185,140,31,2,0,-9999
KBKL,2024-12-27T19:00:00Z,2024,12,27,19,122,22,10179,130,26,-9999,0,-9999
KBKL,2024-12-27T20:00:00Z,2024,12,27,20,122,22,10173,140,31,-9999,0,-9999
KBKL,2024-12-27T21:00:00Z,2024,12,27,21,122,22,10173,140,46,-9999,0,-9999
KBKL,2024-12-27T22:00:00Z,2024,12,27,22,106,44,10163,140,67,-9999,8,-9999
KBKL,2024-12-27T23:00:00Z,2024,12,27,23,106,44,10160,140,67,-9999,5,-9999
KBKL,2024-12-28T00:00:00Z,2024,12,28,0,111,33,10155,140,57,-9999,-1,13
KBKL,2024-12-28T01:00:00Z,2024,12,28,1,106,39,10155,150,46,-9999,-1,-9999
KBKL,2024-12-28T02:00:00Z,2024,12,28,2,100,50,10152,150,72,-9999,5,-9999
KBKL,2024-12-28T03:00:00Z,2024,12,28,3,100,56,10146,150,62,-9999,0,-9999
KBKL,2024-12-28T04:00:00Z,2024,12,28,4,106,56,10145,160,57,-9999,0,-9999
KBKL,2024-12-28T05:00:00Z,2024,12,28,5,117,61,10141,160,67,-9999,0,-9999
KBKL,2024-12-28T06:00:00Z,2024,12,28,6,122,72,10137,170,67,-9999,0,5
KBKL,2024-12-28T07:00:00Z,2024,12,28,7,122,89,10131,150,82,-9999,0,-9999
KBKL,2024-12-28T08:00:00Z,2024,12,28,8,122,89,10138,160,57,-9999,0,-9999
KBKL,2024-12-28T09:00:00Z,2024,12,28,9,133,94,10136,160,62,-9999,0,-9999
KBKL,2024-12-28T10:00:00Z,2024,12,28,10,133,94,10137,170,51,-9999,0,-9999
KBKL,2024-12-28T11:00:00Z,2024,12,28,11,139,94,10141,180,62,-9999,0,-9999
KBKL,2024-12-28T12:00:00Z,2024,12,28,12,139,94,10149,170,67,4,0,-9999
KBKL,2024-12-28T13:00:00Z,2024,12,28,13,144,94,10158,180,72,-9999,0,-9999
KBKL,2024-12-28T14:00:00Z,2024,12,28,14,144,94,10165,180,57,-9999,0,-9999
KBKL,2024-12-28T15:00:00Z,2024,12,28,15,150,94,10169,190,51,0,0,-9999
KBKL,2024-12-28T16:00:00Z,2024,12,28,16,161,100,10170,200,67,2,0,-9999
KBKL,2024-12-28T17:00:00Z,2024,12,28,17,167,94,10167,210,67,2,0,-9999
KBKL,2024-12-28T18:00:00Z,2024,12,28,18,156,89,10164,230,67,-9999,0,-9999
KBKL,2024-12-28T19:00:00Z,2024,12,28,19,167,83,10161,230,67,4,0,-9999
KBKL,2024-12-28T20:00:00Z,2024,12,28,20,161,78,10161,210,46,4,0,-9999
KBKL,2024-12-28T21:00:00Z,2024,12,28,21,156,78,10168,240,51,4,0,-9999
KBKL,2024-12-28T22:00:00Z,2024,12,28,22,156,78,10169,190,57,4,0,-9999
KBKL,2024-12-28T23:00:00Z,2024,12,28,23,150,83,10176,210,31,-9999,0,-9999
KBKL,2024-12-29T00:00:00Z,2024,12,29,0,150,89,10171,170,26,-9999,0,-9999
KBKL,2024-12-29T01:00:00Z,2024,12,29,1,144,89,10176,160,21,-9999,0,-9999
KBKL,2024-12-29T02:00:00Z,2024,12,29,2,106,67,10175,0,0,-9999,0,-9999
KBKL,2024-12-29T03:00:00Z,2024,12,29,3,89,61,10167,40,26,2,0,-9999
KBKL,2024-12-29T04:00:00Z,2024,12,29,4,128,83,10170,150,36,-9999,0,-9999
KBKL,2024-12-29T05:00:00Z,2024,12,29,5,128,78,10165,150,26,0,0,-9999
KBKL,2024-12-29T06:00:00Z,2024,12,29,6,117,72,10161,0,0,2,0,-9999
KBKL,2024-12-29T07:00:00Z,2024,12,29,7,89,61,10148,50,26,4,0,-9999
KBKL,2024-12-29T08:00:00Z,2024,12,29,8,78,50,10137,40,21,0,0,-9999
KBKL,2024-12-29T09:00:00Z,2024,12,29,9,78,56,10120,50,51,-9999,0,-9999
KBKL,2024-12-29T10:00:00Z,2024,12,29,10,89,67,10116,0,0,-9999,28,-9999
KBKL,2024-12-29T11:00:00Z,2024,12,29,11,78,61,10098,50,51,-9999,81,-9999
KBKL,2024-12-29T12:00:00Z,2024,12,29,12,78,61,10072,50,77,-9999,86,193
KBKL,2024-12-29T13:00:00Z,2024,12,29,13,100,83,10059,70,31,-9999,56,-9999
KBKL,2024-12-29T14:00:00Z,2024,12,29,14,122,100,10045,120,31,-9999,10,-9999
KBKL,2024-12-29T15:00:00Z,2024,12,29,15,144,117,10030,140,62,-9999,20,-9999
KBKL,2024-12-29T16:00:00Z,2024,12,29,16,156,122,10019,150,67,-9999,8,-9999
KBKL,2024-12-29T17:00:00Z,2024,12,29,17,167,128,10001,160,72,-9999,0,-9999
