"location_name","latitude","longitude","device_number","device_eui","time","measure_name","value","Date"
"Lee/Harvard",41.449672,-81.564,23,"0004A30B000818DE",2024-12-06 01:24:02.202,"mc_pm2_5",136.521,2024-12-06
"Lee/Harvard",41.449672,-81.564,23,"0004A30B000818DE",2024-12-06 01:23:13.893,"mc_pm2_5",136.521,2024-12-06
"Michael Zone Recreation Center",41.47473,-81.72846,30,"0004A30B0008173D",2024-12-06 01:22:33.021,"mc_pm2_5",1.151,2024-12-06
"Fleet Ave. and East 71st St.",41.456319,-81.639257,1,"0004A30B00083D5D",2024-12-06 01:17:56.595,"mc_pm2_5",5.372,2024-12-06
"Nottingham Road near Railroad Tracks",41.569957,-81.541194,20,"0004A30B00082428",2024-12-06 01:16:36.262,"mc_pm2_5",2.339,2024-12-06
"East 30th and Perkins",41.50541,-81.66791,27,"0004A30B00080E82",2024-12-06 01:12:30.294,"mc_pm2_5",2.142,2024-12-06
"Bessemer by Tremco",41.46717,-81.63003,25,"0004A30B00085131",2024-12-06 01:08:22.245,"mc_pm2_5",2.491,2024-12-06
"Collinwood Recreation Center",41.57947,-81.56615,2,"0004A30B00084BC5",2024-12-06 01:07:59.333,"mc_pm2_5",1.125,2024-12-06
"Detroit Shoreway",41.489571,-81.71175,13,"0004A30B00085E91",2024-12-06 01:07:59.12,"mc_pm2_5",0.673,2024-12-06
"St. Theodosius Monitoring Site Collocated Sensor",41.476985,-81.682376,7,"0004A30B00084474",2024-12-06 01:03:04.094,"mc_pm2_5",2.101,2024-12-06
"Nottingham Water",41.575635,-81.541699,3,"0004A30B00081BFE",2024-12-06 01:02:38.894,"mc_pm2_5",2.107,2024-12-06
"Cudell Recreation Center",41.47918,-81.75257,18,"0004A30B00088CBC",2024-12-06 01:01:07.497,"mc_pm2_5",1.081,2024-12-06
"GT Craig EPA Collocated Sensor",41.49211,-81.67856,9,"0004A30B000864E5",2024-12-06 00:59:19.535,"mc_pm2_5",2.011,2024-12-06
"East 56th Street and Ferro Avenue",41.446336,-81.650709,8,"0004A30B000838E4",2024-12-06 00:58:33.076,"mc_pm2_5",5.632,2024-12-06
"Metro Health Hospital",41.46308,-81.69823,28,"0004A30B00086AC2",2024-12-06 00:58:27.426,"mc_pm2_5",0.946,2024-12-06
"Lee/Harvard",41.449672,-81.564,23,"0004A30B000818DE",2024-12-06 00:57:11.233,"mc_pm2_5",136.521,2024-12-06
"East 152nd and Darwin",41.564906,-81.579597,24,"0004A30B000824D7",2024-12-06 00:54:46.582,"mc_pm2_5",2.472,2024-12-06
"Buckeye Rd. and East 89th St",41.486323,-81.624582,21,"0004A30B00085575",2024-12-06 00:54:10.693,"mc_pm2_5",1.563,2024-12-06
"Cudell Recreation Center",41.47918,-81.75257,18,"0004A30B00088CBC",2024-12-06 00:53:31.819,"mc_pm2_5",0.732,2024-12-06
"Michael Zone Recreation Center",41.47473,-81.72846,30,"0004A30B0008173D",2024-12-06 00:52:33.036,"mc_pm2_5",1.143,2024-12-06
"Nottingham Road near Railroad Tracks",41.569957,-81.541194,20,"0004A30B00082428",2024-12-06 00:46:36.297,"mc_pm2_5",3.968,2024-12-06
"East 30th and Perkins",41.50541,-81.66791,27,"0004A30B00080E82",2024-12-06 00:42:30.408,"mc_pm2_5",1.487,2024-12-06
"Buckeye Rd. and East 89th St",41.486323,-81.624582,21,"0004A30B00085575",2024-12-06 00:40:20.566,"mc_pm2_5",1.202,2024-12-06
"East 166th St. and St. Clair Ave.",41.56206,-81.564009,11,"0004A30B00086587",2024-12-06 00:40:08.862,"mc_pm2_5",1.714,2024-12-06
"Collinwood Recreation Center",41.57947,-81.56615,2,"0004A30B00084BC5",2024-12-06 00:37:59.273,"mc_pm2_5",1.419,2024-12-06
"Detroit Shoreway",41.489571,-81.71175,13,"0004A30B00085E91",2024-12-06 00:37:59.083,"mc_pm2_5",0.993,2024-12-06
"St. Theodosius Monitoring Site Collocated Sensor",41.476985,-81.682376,7,"0004A30B00084474",2024-12-06 00:33:04.062,"mc_pm2_5",1.551,2024-12-06
"Nottingham Water",41.575635,-81.541699,3,"0004A30B00081BFE",2024-12-06 00:32:38.884,"mc_pm2_5",1.465,2024-12-06
"Cudell Recreation Center",41.47918,-81.75257,18,"0004A30B00088CBC",2024-12-06 00:31:07.503,"mc_pm2_5",0.732,2024-12-06
"GT Craig EPA Collocated Sensor",41.49211,-81.67856,9,"0004A30B000864E5",2024-12-06 00:29:19.556,"mc_pm2_5",4.397,2024-12-06
"East 56th Street and Ferro Avenue",41.446336,-81.650709,8,"0004A30B000838E4",2024-12-06 00:28:33.06,"mc_pm2_5",1.066,2024-12-06
"Metro Health Hospital",41.46308,-81.69823,28,"0004A30B00086AC2",2024-12-06 00:28:27.384,"mc_pm2_5",1.19,2024-12-06
"Lee/Harvard",41.449672,-81.564,23,"0004A30B000818DE",2024-12-06 00:27:11.341,"mc_pm2_5",2.408,2024-12-06
"Bessemer by Tremco",41.46717,-81.63003,25,"0004A30B00085131",2024-12-06 00:26:51.101,"mc_pm2_5",2.25,2024-12-06
"East 152nd and Darwin",41.564906,-81.579597,24,"0004A30B000824D7",2024-12-06 00:24:46.615,"mc_pm2_5",0.496,2024-12-06
"Buckeye Rd. and East 89th St",41.486323,-81.624582,21,"0004A30B00085575",2024-12-06 00:24:10.692,"mc_pm2_5",1.202,2024-12-06
"Michael Zone Recreation Center",41.47473,-81.72846,30,"0004A30B0008173D",2024-12-06 00:22:33.052,"mc_pm2_5",1.533,2024-12-06
"Metro Health Hospital",41.46308,-81.69823,28,"0004A30B00086AC2",2024-12-06 00:21:31.93,"mc_pm2_5",1.087,2024-12-06
"Nottingham Road near Railroad Tracks",41.569957,-81.541194,20,"0004A30B00082428",2024-12-06 00:16:36.326,"mc_pm2_5",2.446,2024-12-06
"East 166th St. and St. Clair Ave.",41.56206,-81.564009,11,"0004A30B00086587",2024-12-06 00:10:08.899,"mc_pm2_5",1.237,2024-12-06
"Nottingham Road near Railroad Tracks",41.569957,-81.541194,20,"0004A30B00082428",2024-12-06 00:08:17.731,"mc_pm2_5",1.972,2024-12-06
"Collinwood Recreation Center",41.57947,-81.56615,2,"0004A30B00084BC5",2024-12-06 00:07:59.27,"mc_pm2_5",1.919,2024-12-06
"Detroit Shoreway",41.489571,-81.71175,13,"0004A30B00085E91",2024-12-06 00:07:59.058,"mc_pm2_5",1.397,2024-12-06
"St. Theodosius Monitoring Site Collocated Sensor",41.476985,-81.682376,7,"0004A30B00084474",2024-12-06 00:03:04.06,"mc_pm2_5",0.903,2024-12-06
"Nottingham Water",41.575635,-81.541699,3,"0004A30B00081BFE",2024-12-06 00:02:38.908,"mc_pm2_5",2.544,2024-12-06
"Cudell Recreation Center",41.47918,-81.75257,18,"0004A30B00088CBC",2024-12-06 00:01:07.54,"mc_pm2_5",4.52,2024-12-06
"GT Craig EPA Collocated Sensor",41.49211,-81.67856,9,"0004A30B000864E5",2024-12-05 23:59:19.581,"mc_pm2_5",0.933,2024-12-05
"Metro Health Hospital",41.46308,-81.69823,28,"0004A30B00086AC2",2024-12-05 23:58:34.312,"mc_pm2_5",1.087,2024-12-05
"Lee/Harvard",41.449672,-81.564,23,"0004A30B000818DE",2024-12-05 23:57:11.245,"mc_pm2_5",4.186,2024-12-05
"East 152nd and Darwin",41.564906,-81.579597,24,"0004A30B000824D7",2024-12-05 23:54:46.663,"mc_pm2_5",6.269,2024-12-05
"Buckeye Rd. and East 89th St",41.486323,-81.624582,21,"0004A30B00085575",2024-12-05 23:54:10.716,"mc_pm2_5",2.067,2024-12-05
"Michael Zone Recreation Center",41.47473,-81.72846,30,"0004A30B0008173D",2024-12-05 23:52:33.263,"mc_pm2_5",2.379,2024-12-05
"Nottingham Road near Railroad Tracks",41.569957,-81.541194,20,"0004A30B00082428",2024-12-05 23:46:36.534,"mc_pm2_5",1.972,2024-12-05
"East 30th and Perkins",41.50541,-81.66791,27,"0004A30B00080E82",2024-12-05 23:42:30.311,"mc_pm2_5",0.644,2024-12-05
"East 166th St. and St. Clair Ave.",41.56206,-81.564009,11,"0004A30B00086587",2024-12-05 23:40:08.882,"mc_pm2_5",1.238,2024-12-05
"Detroit Shoreway",41.489571,-81.71175,13,"0004A30B00085E91",2024-12-05 23:37:59.194,"mc_pm2_5",0.563,2024-12-05
"St. Theodosius Monitoring Site Collocated Sensor",41.476985,-81.682376,7,"0004A30B00084474",2024-12-05 23:33:04.067,"mc_pm2_5",0.854,2024-12-05
"Nottingham Water",41.575635,-81.541699,3,"0004A30B00081BFE",2024-12-05 23:32:38.884,"mc_pm2_5",3.145,2024-12-05
"Cudell Recreation Center",41.47918,-81.75257,18,"0004A30B00088CBC",2024-12-05 23:31:07.548,"mc_pm2_5",1.165,2024-12-05
"Nottingham Water",41.575635,-81.541699,3,"0004A30B00081BFE",2024-12-05 23:29:32.587,"mc_pm2_5",1.52,2024-12-05
"GT Craig EPA Collocated Sensor",41.49211,-81.67856,9,"0004A30B000864E5",2024-12-05 23:29:19.547,"mc_pm2_5",1.522,2024-12-05
"Metro Health Hospital",41.46308,-81.69823,28,"0004A30B00086AC2",2024-12-05 23:28:35.911,"mc_pm2_5",5.292,2024-12-05
"East 56th Street and Ferro Avenue",41.446336,-81.650709,8,"0004A30B000838E4",2024-12-05 23:28:33.063,"mc_pm2_5",5.845,2024-12-05
"Lee/Harvard",41.449672,-81.564,23,"0004A30B000818DE",2024-12-05 23:27:11.181,"mc_pm2_5",12.926,2024-12-05
"Buckeye Rd. and East 89th St",41.486323,-81.624582,21,"0004A30B00085575",2024-12-05 23:24:10.711,"mc_pm2_5",1.499,2024-12-05
"Michael Zone Recreation Center",41.47473,-81.72846,30,"0004A30B0008173D",2024-12-05 23:22:33.077,"mc_pm2_5",1.294,2024-12-05
"Fleet Ave. and East 71st St.",41.456319,-81.639257,1,"0004A30B00083D5D",2024-12-05 23:17:56.533,"mc_pm2_5",5.828,2024-12-05
"East 30th and Perkins",41.50541,-81.66791,27,"0004A30B00080E82",2024-12-05 23:12:30.347,"mc_pm2_5",3.148,2024-12-05
"East 166th St. and St. Clair Ave.",41.56206,-81.564009,11,"0004A30B00086587",2024-12-05 23:10:09.001,"mc_pm2_5",1.192,2024-12-05
"Collinwood Recreation Center",41.57947,-81.56615,2,"0004A30B00084BC5",2024-12-05 23:07:59.455,"mc_pm2_5",2.185,2024-12-05
"St. Theodosius Monitoring Site Collocated Sensor",41.476985,-81.682376,7,"0004A30B00084474",2024-12-05 23:03:04.081,"mc_pm2_5",7.135,2024-12-05
"Nottingham Water",41.575635,-81.541699,3,"0004A30B00081BFE",2024-12-05 23:02:38.907,"mc_pm2_5",1.52,2024-12-05
"Cudell Recreation Center",41.47918,-81.75257,18,"0004A30B00088CBC",2024-12-05 23:01:07.549,"mc_pm2_5",7.277,2024-12-05
"GT Craig EPA Collocated Sensor",41.49211,-81.67856,9,"0004A30B000864E5",2024-12-05 22:59:19.551,"mc_pm2_5",5.192,2024-12-05
"Metro Health Hospital",41.46308,-81.69823,28,"0004A30B00086AC2",2024-12-05 22:58:35.901,"mc_pm2_5",8.489,2024-12-05
"East 56th Street and Ferro Avenue",41.446336,-81.650709,8,"0004A30B000838E4",2024-12-05 22:58:33.077,"mc_pm2_5",5.358,2024-12-05
"Lee/Harvard",41.449672,-81.564,23,"0004A30B000818DE",2024-12-05 22:57:11.208,"mc_pm2_5",9.648,2024-12-05
"East 152nd and Darwin",41.564906,-81.579597,24,"0004A30B000824D7",2024-12-05 22:54:46.725,"mc_pm2_5",1.639,2024-12-05
"Buckeye Rd. and East 89th St",41.486323,-81.624582,21,"0004A30B00085575",2024-12-05 22:54:10.61,"mc_pm2_5",6.229,2024-12-05
"Michael Zone Recreation Center",41.47473,-81.72846,30,"0004A30B0008173D",2024-12-05 22:52:33.051,"mc_pm2_5",6.222,2024-12-05
"Fleet Ave. and East 71st St.",41.456319,-81.639257,1,"0004A30B00083D5D",2024-12-05 22:47:56.501,"mc_pm2_5",10.505,2024-12-05
"East 152nd and Darwin",41.564906,-81.579597,24,"0004A30B000824D7",2024-12-05 22:42:36.392,"mc_pm2_5",5.831,2024-12-05
"East 30th and Perkins",41.50541,-81.66791,27,"0004A30B00080E82",2024-12-05 22:42:30.315,"mc_pm2_5",5.09,2024-12-05
"East 166th St. and St. Clair Ave.",41.56206,-81.564009,11,"0004A30B00086587",2024-12-05 22:40:08.92,"mc_pm2_5",0.895,2024-12-05
"Bessemer by Tremco",41.46717,-81.63003,25,"0004A30B00085131",2024-12-05 22:38:22.319,"mc_pm2_5",7.449,2024-12-05
"St. Theodosius Monitoring Site Collocated Sensor",41.476985,-81.682376,7,"0004A30B00084474",2024-12-05 22:33:04.048,"mc_pm2_5",6.802,2024-12-05
"Nottingham Water",41.575635,-81.541699,3,"0004A30B00081BFE",2024-12-05 22:32:38.881,"mc_pm2_5",2.076,2024-12-05
"Cudell Recreation Center",41.47918,-81.75257,18,"0004A30B00088CBC",2024-12-05 22:31:07.576,"mc_pm2_5",7.247,2024-12-05
"Mound Elementary",41.462862,-81.647249,19,"0004A30B000838D0",2024-12-05 22:29:34.909,"mc_pm2_5",5.479,2024-12-05
"GT Craig EPA Collocated Sensor",41.49211,-81.67856,9,"0004A30B000864E5",2024-12-05 22:29:19.541,"mc_pm2_5",3.736,2024-12-05
"Metro Health Hospital",41.46308,-81.69823,28,"0004A30B00086AC2",2024-12-05 22:28:35.845,"mc_pm2_5",14.912,2024-12-05
"East 56th Street and Ferro Avenue",41.446336,-81.650709,8,"0004A30B000838E4",2024-12-05 22:28:33.07,"mc_pm2_5",5.557,2024-12-05
"Lee/Harvard",41.449672,-81.564,23,"0004A30B000818DE",2024-12-05 22:27:11.135,"mc_pm2_5",6.338,2024-12-05
"East 152nd and Darwin",41.564906,-81.579597,24,"0004A30B000824D7",2024-12-05 22:24:46.687,"mc_pm2_5",5.831,2024-12-05
"Buckeye Rd. and East 89th St",41.486323,-81.624582,21,"0004A30B00085575",2024-12-05 22:24:10.65,"mc_pm2_5",7.487,2024-12-05
"Lee/Harvard",41.449672,-81.564,23,"0004A30B000818DE",2024-12-05 22:21:52.282,"mc_pm2_5",7.957,2024-12-05
"Nottingham Road near Railroad Tracks",41.569957,-81.541194,20,"0004A30B00082428",2024-12-05 22:16:36.422,"mc_pm2_5",1.609,2024-12-05
"Collinwood Recreation Center",41.57947,-81.56615,2,"0004A30B00084BC5",2024-12-05 22:07:59.445,"mc_pm2_5",2.369,2024-12-05
"East 166th St. and St. Clair Ave.",41.56206,-81.564009,11,"0004A30B00086587",2024-12-05 22:06:51.181,"mc_pm2_5",3.304,2024-12-05
"St. Theodosius Monitoring Site Collocated Sensor",41.476985,-81.682376,7,"0004A30B00084474",2024-12-05 22:03:04.039,"mc_pm2_5",5.487,2024-12-05
"Nottingham Water",41.575635,-81.541699,3,"0004A30B00081BFE",2024-12-05 22:02:38.875,"mc_pm2_5",4.1,2024-12-05
"Cudell Recreation Center",41.47918,-81.75257,18,"0004A30B00088CBC",2024-12-05 22:01:07.593,"mc_pm2_5",12.05,2024-12-05
"GT Craig EPA Collocated Sensor",41.49211,-81.67856,9,"0004A30B000864E5",2024-12-05 21:59:19.483,"mc_pm2_5",1.961,2024-12-05
"Metro Health Hospital",41.46308,-81.69823,28,"0004A30B00086AC2",2024-12-05 21:58:35.81,"mc_pm2_5",9.669,2024-12-05
"East 56th Street and Ferro Avenue",41.446336,-81.650709,8,"0004A30B000838E4",2024-12-05 21:58:33.077,"mc_pm2_5",5.758,2024-12-05
"Lee/Harvard",41.449672,-81.564,23,"0004A30B000818DE",2024-12-05 21:57:11.119,"mc_pm2_5",7.957,2024-12-05
"East 152nd and Darwin",41.564906,-81.579597,24,"0004A30B000824D7",2024-12-05 21:54:46.732,"mc_pm2_5",4.192,2024-12-05
"Buckeye Rd. and East 89th St",41.486323,-81.624582,21,"0004A30B00085575",2024-12-05 21:54:10.674,"mc_pm2_5",5.837,2024-12-05
"East 166th St. and St. Clair Ave.",41.56206,-81.564009,11,"0004A30B00086587",2024-12-05 21:40:09.002,"mc_pm2_5",3.304,2024-12-05
"Cudell Recreation Center",41.47918,-81.75257,18,"0004A30B00088CBC",2024-12-05 21:39:03.301,"mc_pm2_5",4.614,2024-12-05
"Collinwood Recreation Center",41.57947,-81.56615,2,"0004A30B00084BC5",2024-12-05 21:37:59.477,"mc_pm2_5",1.668,2024-12-05
"Nottingham Water",41.575635,-81.541699,3,"0004A30B00081BFE",2024-12-05 21:32:38.87,"mc_pm2_5",2.435,2024-12-05
"Cudell Recreation Center",41.47918,-81.75257,18,"0004A30B00088CBC",2024-12-05 21:31:07.607,"mc_pm2_5",4.614,2024-12-05
"Mound Elementary",41.462862,-81.647249,19,"0004A30B000838D0",2024-12-05 21:29:34.962,"mc_pm2_5",6.595,2024-12-05
"GT Craig EPA Collocated Sensor",41.49211,-81.67856,9,"0004A30B000864E5",2024-12-05 21:29:19.554,"mc_pm2_5",4.635,2024-12-05
"Metro Health Hospital",41.46308,-81.69823,28,"0004A30B00086AC2",2024-12-05 21:28:35.725,"mc_pm2_5",11.351,2024-12-05
"East 56th Street and Ferro Avenue",41.446336,-81.650709,8,"0004A30B000838E4",2024-12-05 21:28:33.138,"mc_pm2_5",6.117,2024-12-05
"Lee/Harvard",41.449672,-81.564,23,"0004A30B000818DE",2024-12-05 21:27:11.077,"mc_pm2_5",3.376,2024-12-05
"East 152nd and Darwin",41.564906,-81.579597,24,"0004A30B000824D7",2024-12-05 21:24:46.743,"mc_pm2_5",0.674,2024-12-05
"Buckeye Rd. and East 89th St",41.486323,-81.624582,21,"0004A30B00085575",2024-12-05 21:24:10.606,"mc_pm2_5",4.982,2024-12-05
"Michael Zone Recreation Center",41.47473,-81.72846,30,"0004A30B0008173D",2024-12-05 21:22:33.04,"mc_pm2_5",3.962,2024-12-05
"Buckeye Rd. and East 89th St",41.486323,-81.624582,21,"0004A30B00085575",2024-12-05 21:17:17.419,"mc_pm2_5",6.644,2024-12-05
"Nottingham Road near Railroad Tracks",41.569957,-81.541194,20,"0004A30B00082428",2024-12-05 21:16:36.46,"mc_pm2_5",2.74,2024-12-05
"East 30th and Perkins",41.50541,-81.66791,27,"0004A30B00080E82",2024-12-05 21:12:30.314,"mc_pm2_5",6.369,2024-12-05
"East 166th St. and St. Clair Ave.",41.56206,-81.564009,11,"0004A30B00086587",2024-12-05 21:10:09.042,"mc_pm2_5",1.103,2024-12-05
"Collinwood Recreation Center",41.57947,-81.56615,2,"0004A30B00084BC5",2024-12-05 21:07:59.504,"mc_pm2_5",1.548,2024-12-05
"St. Theodosius Monitoring Site Collocated Sensor",41.476985,-81.682376,7,"0004A30B00084474",2024-12-05 21:03:04.004,"mc_pm2_5",3.661,2024-12-05
"Nottingham Water",41.575635,-81.541699,3,"0004A30B00081BFE",2024-12-05 21:02:38.895,"mc_pm2_5",2.909,2024-12-05
"Cudell Recreation Center",41.47918,-81.75257,18,"0004A30B00088CBC",2024-12-05 21:01:07.599,"mc_pm2_5",5.266,2024-12-05
"Metro Health Hospital",41.46308,-81.69823,28,"0004A30B00086AC2",2024-12-05 21:00:31.685,"mc_pm2_5",5.677,2024-12-05
"GT Craig EPA Collocated Sensor",41.49211,-81.67856,9,"0004A30B000864E5",2024-12-05 20:59:28.148,"mc_pm2_5",3.86,2024-12-05
"Metro Health Hospital",41.46308,-81.69823,28,"0004A30B00086AC2",2024-12-05 20:58:35.729,"mc_pm2_5",5.677,2024-12-05
"East 56th Street and Ferro Avenue",41.446336,-81.650709,8,"0004A30B000838E4",2024-12-05 20:58:33.027,"mc_pm2_5",6.135,2024-12-05
"Lee/Harvard",41.449672,-81.564,23,"0004A30B000818DE",2024-12-05 20:57:11.092,"mc_pm2_5",7.823,2024-12-05
"Nottingham Road near Railroad Tracks",41.569957,-81.541194,20,"0004A30B00082428",2024-12-05 20:56:25.183,"mc_pm2_5",3.236,2024-12-05
"East 152nd and Darwin",41.564906,-81.579597,24,"0004A30B000824D7",2024-12-05 20:54:46.793,"mc_pm2_5",1.77,2024-12-05
"Buckeye Rd. and East 89th St",41.486323,-81.624582,21,"0004A30B00085575",2024-12-05 20:54:10.527,"mc_pm2_5",6.644,2024-12-05
"Michael Zone Recreation Center",41.47473,-81.72846,30,"0004A30B0008173D",2024-12-05 20:52:33.053,"mc_pm2_5",6.04,2024-12-05
"Nottingham Road near Railroad Tracks",41.569957,-81.541194,20,"0004A30B00082428",2024-12-05 20:46:36.481,"mc_pm2_5",3.236,2024-12-05
"East 30th and Perkins",41.50541,-81.66791,27,"0004A30B00080E82",2024-12-05 20:42:30.29,"mc_pm2_5",4.449,2024-12-05
"East 166th St. and St. Clair Ave.",41.56206,-81.564009,11,"0004A30B00086587",2024-12-05 20:40:08.956,"mc_pm2_5",5.941,2024-12-05
"Collinwood Recreation Center",41.57947,-81.56615,2,"0004A30B00084BC5",2024-12-05 20:37:59.521,"mc_pm2_5",2.034,2024-12-05
"St. Theodosius Monitoring Site Collocated Sensor",41.476985,-81.682376,7,"0004A30B00084474",2024-12-05 20:33:03.992,"mc_pm2_5",4.379,2024-12-05
"Nottingham Water",41.575635,-81.541699,3,"0004A30B00081BFE",2024-12-05 20:32:38.879,"mc_pm2_5",1.518,2024-12-05
"Cudell Recreation Center",41.47918,-81.75257,18,"0004A30B00088CBC",2024-12-05 20:31:07.619,"mc_pm2_5",7.379,2024-12-05
"GT Craig EPA Collocated Sensor",41.49211,-81.67856,9,"0004A30B000864E5",2024-12-05 20:29:28.147,"mc_pm2_5",3.802,2024-12-05
"Metro Health Hospital",41.46308,-81.69823,28,"0004A30B00086AC2",2024-12-05 20:28:35.677,"mc_pm2_5",6.178,2024-12-05
"East 56th Street and Ferro Avenue",41.446336,-81.650709,8,"0004A30B000838E4",2024-12-05 20:28:33.103,"mc_pm2_5",4.209,2024-12-05
"Lee/Harvard",41.449672,-81.564,23,"0004A30B000818DE",2024-12-05 20:27:11.04,"mc_pm2_5",8.175,2024-12-05
"East 152nd and Darwin",41.564906,-81.579597,24,"0004A30B000824D7",2024-12-05 20:24:46.857,"mc_pm2_5",3.529,2024-12-05
"Buckeye Rd. and East 89th St",41.486323,-81.624582,21,"0004A30B00085575",2024-12-05 20:24:17.492,"mc_pm2_5",6.482,2024-12-05
"Nottingham Road near Railroad Tracks",41.569957,-81.541194,20,"0004A30B00082428",2024-12-05 20:16:36.486,"mc_pm2_5",14.469,2024-12-05
"East 30th and Perkins",41.50541,-81.66791,27,"0004A30B00080E82",2024-12-05 20:12:30.311,"mc_pm2_5",7.114,2024-12-05
"East 166th St. and St. Clair Ave.",41.56206,-81.564009,11,"0004A30B00086587",2024-12-05 20:10:08.916,"mc_pm2_5",11.272,2024-12-05
"Coit Road and East 131st Street",41.552492,-81.591944,15,"0004A30B00085FFB",2024-12-05 20:09:54.12,"mc_pm2_5",10.689,2024-12-05
"Bessemer by Tremco",41.46717,-81.63003,25,"0004A30B00085131",2024-12-05 20:08:22.245,"mc_pm2_5",7.001,2024-12-05
"Collinwood Recreation Center",41.57947,-81.56615,2,"0004A30B00084BC5",2024-12-05 20:07:59.656,"mc_pm2_5",3.465,2024-12-05
"St. Theodosius Monitoring Site Collocated Sensor",41.476985,-81.682376,7,"0004A30B00084474",2024-12-05 20:03:04.038,"mc_pm2_5",3.884,2024-12-05
"Nottingham Water",41.575635,-81.541699,3,"0004A30B00081BFE",2024-12-05 20:02:38.863,"mc_pm2_5",5.289,2024-12-05
"Cudell Recreation Center",41.47918,-81.75257,18,"0004A30B00088CBC",2024-12-05 20:01:07.63,"mc_pm2_5",6.49,2024-12-05
"GT Craig EPA Collocated Sensor",41.49211,-81.67856,9,"0004A30B000864E5",2024-12-05 19:59:28.131,"mc_pm2_5",3.477,2024-12-05
"Metro Health Hospital",41.46308,-81.69823,28,"0004A30B00086AC2",2024-12-05 19:58:35.622,"mc_pm2_5",6.747,2024-12-05
"East 56th Street and Ferro Avenue",41.446336,-81.650709,8,"0004A30B000838E4",2024-12-05 19:58:33.103,"mc_pm2_5",4.804,2024-12-05
"Lee/Harvard",41.449672,-81.564,23,"0004A30B000818DE",2024-12-05 19:57:11.016,"mc_pm2_5",4.343,2024-12-05
"East 152nd and Darwin",41.564906,-81.579597,24,"0004A30B000824D7",2024-12-05 19:54:46.856,"mc_pm2_5",4.624,2024-12-05
"Buckeye Rd. and East 89th St",41.486323,-81.624582,21,"0004A30B00085575",2024-12-05 19:54:10.457,"mc_pm2_5",11.878,2024-12-05
"Michael Zone Recreation Center",41.47473,-81.72846,30,"0004A30B0008173D",2024-12-05 19:52:33.062,"mc_pm2_5",6.757,2024-12-05
"Nottingham Road near Railroad Tracks",41.569957,-81.541194,20,"0004A30B00082428",2024-12-05 19:46:36.486,"mc_pm2_5",11.745,2024-12-05
"East 30th and Perkins",41.50541,-81.66791,27,"0004A30B00080E82",2024-12-05 19:42:30.28,"mc_pm2_5",5.268,2024-12-05
"Mound Elementary",41.462862,-81.647249,19,"0004A30B000838D0",2024-12-05 19:42:03.643,"mc_pm2_5",9.437,2024-12-05
"Coit Road and East 131st Street",41.552492,-81.591944,15,"0004A30B00085FFB",2024-12-05 19:39:54.054,"mc_pm2_5",11.999,2024-12-05
"Collinwood Recreation Center",41.57947,-81.56615,2,"0004A30B00084BC5",2024-12-05 19:37:59.596,"mc_pm2_5",6.191,2024-12-05
"St. Theodosius Monitoring Site Collocated Sensor",41.476985,-81.682376,7,"0004A30B00084474",2024-12-05 19:33:03.996,"mc_pm2_5",3.833,2024-12-05
"Nottingham Water",41.575635,-81.541699,3,"0004A30B00081BFE",2024-12-05 19:32:38.865,"mc_pm2_5",8.731,2024-12-05
"Cudell Recreation Center",41.47918,-81.75257,18,"0004A30B00088CBC",2024-12-05 19:31:07.638,"mc_pm2_5",5.803,2024-12-05
"GT Craig EPA Collocated Sensor",41.49211,-81.67856,9,"0004A30B000864E5",2024-12-05 19:29:28.068,"mc_pm2_5",7.173,2024-12-05
"Metro Health Hospital",41.46308,-81.69823,28,"0004A30B00086AC2",2024-12-05 19:28:35.577,"mc_pm2_5",4.832,2024-12-05
"East 56th Street and Ferro Avenue",41.446336,-81.650709,8,"0004A30B000838E4",2024-12-05 19:28:33.162,"mc_pm2_5",3.324,2024-12-05
"Lee/Harvard",41.449672,-81.564,23,"0004A30B000818DE",2024-12-05 19:27:10.976,"mc_pm2_5",4.847,2024-12-05
"East 152nd and Darwin",41.564906,-81.579597,24,"0004A30B000824D7",2024-12-05 19:26:33.192,"mc_pm2_5",5.465,2024-12-05
"East 152nd and Darwin",41.564906,-81.579597,24,"0004A30B000824D7",2024-12-05 19:24:46.904,"mc_pm2_5",5.465,2024-12-05
